# # # Calculated from slews 2024-11-12T23:30:00.000 - 2024-11-13T00:30:00.000
# # Updated with slews 2024-11-23T18:07:00.000 - 2024-11-23T18:29:00.000
# Updated with slews 2024-11-28T21:18:00.000 - 2024-11-28T21:30:00.000
ID,X,Y,Z
140,-11107885.259469924,0.0,17273017.588959116
141,0.0,-117941037.09793991,28570502.536150742
142,0.0,-82060666.55203976,38908768.64004292
143,0.0,0.0,36649389.02185121
144,0.0,-119273338.4562355,-3674451.0350503223
145,0.0,-119273338.4562355,11169986.105861042
146,0.0,-118151394.83313686,28310400.864110008
147,-11107885.259469924,0.0,43799527.586207144
148,0.0,0.0,38556341.27722418
149,0.0,-119273338.4562355,33019539.807106826
150,0.0,-119273338.4562355,35310453.93111248
151,0.0,0.0,19995237.468436755
152,0.0,0.0,35999208.8016066
153,0.0,0.0,75920015.16070125
154,0.0,0.0,51567643.85853929
155,0.0,0.0,36757222.66869703
