,ID,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90
Fz_114,336,940.2025984,898.6626434,850.2833231,795.4328332,734.5286192,668.0341989,596.455635,520.3376835,440.2596481,356.8309709,270.6865945,182.4821298,92.88886582,2.588661509,-87.73124408,-177.3834619,-265.6856845,-351.9658786,-435.5673999
Fz_115,337,1384.524121,1340.524625,1286.322927,1222.331535,1149.037461,1066.998519,976.8390735,879.2452931,774.959925,664.776644,549.5340113,430.109093,307.4107847,182.3728948,55.94703705,-70.90461146,-197.2166331,-322.027717,-444.3879756
Fz_116,338,1408.196722,1359.023682,1299.507651,1230.101582,1151.333698,1063.803468,968.1770523,865.1822244,755.6028373,640.2728564,520.0700124,395.9091217,268.7351234,139.5158886,9.234853624,-121.1164642,-250.5460125,-378.0687544,-502.7141648
Fz_117,339,918.3652169,883.2716144,841.4557816,793.2359622,738.9791381,679.0982367,614.0489876,544.3264549,470.4612692,393.0155892,312.5788233,229.7631437,145.1988279,59.52946139,-26.59296031,-112.5129935,-197.5767349,-281.136798,-362.5572404
Fz_118,340,974.563429,926.1065834,870.6015075,808.4706284,740.1867997,666.2697025,587.2818906,503.8245088,416.5327184,326.0708624,233.1274103,138.4097178,42.63864381,-53.45693601,-149.1456763,-243.6993279,-336.3982805,-426.537039,-513.4295931
Fz_119,341,988.9372657,936.9347743,877.8016436,811.9879123,739.9944627,662.3692084,579.7029245,492.6247513,401.7974063,307.9121405,211.6834773,113.843775,15.1376529,-83.68367591,-181.8681214,-278.6684407,-373.3479249,-465.1860059,-553.4837406
Fz_120,342,989.4755958,938.0955799,879.5760901,814.3624952,742.9511099,665.8854181,583.7519362,497.1757496,406.8157554,313.3596476,217.5186836,120.0222712,21.61241676,-76.96192119,-174.9505325,-271.6076645,-366.1976983,-458.0007464,-546.3181323
Fz_121,343,487.6553537,462.8643274,434.5506241,402.9297281,368.2422936,330.7523129,290.7451074,248.5251561,204.4137782,158.7466881,111.8714398,64.14478235,15.92994435,-32.40613015,-80.49557443,-127.9723988,-174.4752759,-219.6502908,-263.1536344
Fz_122,407,771.5099928,783.9056989,790.3354093,790.75019,785.1468843,773.5681367,756.1020685,732.881607,704.0834739,669.9268405,630.6716593,586.616686,538.0972055,485.4824803,429.1729403,369.5971351,307.2084726,242.481768,175.9096308
Fz_123,408,823.3543531,834.7806542,839.8537704,838.5350924,830.8346559,816.8110661,796.5710509,770.2686489,738.1040375,700.3220086,657.2101064,609.0964385,556.3471789,499.3637813,438.5799238,374.4582083,307.4866397,238.1749121,167.0505296
Fz_124,409,932.9207549,938.8925276,937.7187612,929.4083888,914.0246574,891.6846464,862.5583769,826.8675173,784.8836966,736.9264371,683.3607224,624.5942199,561.0741784,493.2840235,421.7396794,346.9856416,269.5908336,190.1442766,109.2506069
Fz_125,410,1096.696737,1094.717912,1084.407623,1065.844337,1039.169332,1004.585621,962.3564073,912.8030799,856.3027699,793.2854787,724.2308061,649.6642997,570.1534557,486.3033996,398.7522811,308.1664169,215.2352202,120.6659535,25.17834605
Fz_126,411,1282.436956,1273.191653,1254.256594,1225.775884,1187.96628,1141.115535,1085.580212,1021.782968,950.2093386,871.4040424,785.9668353,694.5479459,597.8431273,496.5883616,391.5542585,283.5401911,173.3682117,61.87679546,-50.08554054
Fz_127,412,1420.095553,1406.513352,1382.226736,1347.420539,1302.359659,1247.387035,1182.921042,1109.452306,1027.539968,937.8074308,840.9376126,737.6677513,628.783793,515.1144104,397.5246961,276.9095788,154.1870124,30.2909898,-93.83556556
Fz_128,414,876.2019691,902.8233222,922.5736446,935.3026246,940.9133868,939.36323,930.6639518,914.881759,892.1367635,862.6020687,826.5024512,784.112651,735.7552801,681.7983673,622.6525571,558.7679851,490.6308513,418.7597205,343.7015753
Fz_129,415,940.4110499,957.1367927,966.5781466,968.6632571,963.3762553,950.7573786,930.9026641,903.9632182,870.1440664,829.7025929,782.9465816,730.2318741,671.9596611,608.5734294,540.5555864,468.4237889,392.7270036,314.0413287,232.9656096
Fz_130,416,1059.908207,1062.421645,1056.849412,1043.233918,1021.678783,992.3480563,955.4649614,911.3102012,860.2198201,802.5826468,738.8373349,669.4690248,595.0056511,516.0139252,433.0950217,346.8800036,258.0250193,167.2063087,75.11505715
Fz_131,417,1213.010436,1201.876982,1181.596519,1152.323393,1114.280389,1067.75704,1013.107414,950.7474298,881.1516832,804.8498402,722.422604,634.4972955,541.7430795,444.8658715,344.6029657,241.7174232,136.9922651,31.22451325,-74.78087605
Fz_132,418,1350.659256,1329.959301,1299.137551,1258.428581,1208.14221,1148.661146,1080.438078,1003.992224,919.9053821,828.8175052,731.4218267,628.4595864,520.7143892,409.0062411,294.1853085,177.125448,58.71755602,-60.13721207,-178.5342997
Fz_133,419,481.2122654,473.4704132,462.1251652,447.2628657,428.9966257,407.4654623,382.8332408,355.2874271,325.0376615,292.3141631,257.3659775,220.4590813,181.8743584,141.9054618,100.856579,59.04011666,16.77432343,-25.61913254,-67.81761144
Fz_134,420,978.8129836,1011.90027,1037.286384,1054.778122,1064.242362,1065.607075,1058.861875,1044.058096,1021.308405,990.7859402,952.7229962,907.4092549,855.1895813,796.4613986,731.6716638,661.3134658,585.922273,506.0718579,422.3699304
Fz_135,421,1014.178966,1035.422119,1048.785085,1054.166163,1051.5244,1040.879902,1022.313679,995.9670317,962.0404739,920.7922071,872.5361556,817.6395772,756.5202679,689.6433825,617.5178946,540.6927226,459.7525525,375.3133879,288.0178618
Fz_136,422,1091.224758,1094.408545,1089.263222,1075.827948,1054.204974,1024.558863,987.1152408,942.1590756,890.0325109,831.1322614,765.9065936,694.8519141,618.508992,537.4588429,452.3183076,363.7353568,272.3841604,178.959956,84.17375824
Fz_137,423,1201.118044,1186.086795,1162.028709,1129.126883,1087.631719,1037.859022,980.1875904,915.0563396,842.9609575,764.4501336,680.1213825,590.616497,496.6166634,398.8372771,298.0224983,194.9395883,90.3730704,-14.88124118,-120.0222975
Fz_138,424,1330.412998,1299.900208,1259.494393,1209.503065,1150.306688,1082.355783,1006.167496,922.3216679,831.4564145,734.2632758,631.4819503,523.8946657,412.3202265,297.6077813,180.6303613,62.27823507,-56.54786609,-174.9436038,-292.0079151
Fz_139,425,949.2359498,925.9266564,895.5705022,858.3985156,814.693598,764.7883702,709.0626411,647.9405172,581.8871747,511.4053195,437.0313609,359.3313299,278.8965704,196.3392397,112.2876487,27.38148099,-57.73307635,-142.4082501,-225.9996111
Fz_140,427,1125.853795,1138.416853,1142.315871,1137.521175,1124.069257,1102.062492,1071.668367,1033.118198,986.7053764,932.7831307,871.7618422,804.1059197,730.3302656,650.9963572,566.7079734,478.1065998,385.8665462,290.6898153,193.3007593
Fz_141,428,1177.052669,1172.860108,1159.741373,1137.796307,1107.191923,1068.161141,1021.001007,966.0704391,903.7874918,834.6261759,759.1128509,677.8222188,591.3729502,500.4229764,405.6644817,307.8186352,207.6301031,105.8613805,3.286988919
Fz_142,429,1251.75935,1228.118171,1195.130272,1153.04671,1102.187766,1042.940508,975.7558426,901.1450862,819.6760715,731.968827,638.6908578,540.5520655,438.2993456,332.710903,224.5903295,114.760488,4.057249929,-106.6768663,-216.5991071
Fz_143,430,1334.588387,1296.361555,1248.268629,1190.675625,1124.02086,1048.811618,965.6202862,875.0800009,777.8798285,674.7595209,566.5038859,453.9368142,337.9150094,219.3214672,99.05875626,-21.95785163,-142.807347,-262.5699923,-380.3343213
Fz_144,431,930.3040426,897.0584654,856.9857316,810.3908189,757.6283428,699.0998575,635.2508002,566.5671007,493.5714834,416.8194892,336.8952469,254.4070284,169.9826188,84.26453884,-2.09484515,-88.43828611,-174.1086583,-258.4539585,-340.832268
Fz_145,432,1251.798085,1241.11855,1220.993354,1191.575661,1153.089357,1105.827348,1050.149324,986.4790307,915.3010357,837.1570473,752.6417882,662.3984707,567.1139008,467.5132517,364.3545445,258.4228791,150.5244597,41.48045819,-67.87923464
Fz_146,433,1287.269319,1265.315752,1233.732368,1192.759536,1142.709084,1083.961925,1016.965162,942.22868,860.3212687,771.866293,677.5369488,578.0511393,474.1660115,366.6721942,256.38778,144.1521,30.81933548,-82.74798278,-195.6855389
Fz_147,434,1340.953876,1302.061424,1253.259498,1194.91951,1127.485464,1051.470573,967.453355,876.0732334,778.0256654,674.0568523,564.9580596,451.5595949,334.7244891,215.3419277,94.3204843,-27.41879496,-148.9494006,-269.3464115,-387.6935334
Fz_148,435,1380.014035,1324.567721,1259.040648,1183.931514,1099.811947,1007.322147,907.1660174,800.1058064,686.9563071,568.5786555,445.8737771,319.7755299,191.2435979,61.25618668,-69.19742115,-199.1243948,-327.5359116,-453.4546823,-575.9223891
Fz_149,436,934.8432851,893.3827234,845.1229798,790.4313399,729.7240403,663.4631002,592.1528052,516.3358698,436.5893067,353.5200354,267.7602631,179.9626735,90.79545933,0.937236884,-88.9281185,-178.1166772,-265.9496605,-351.7586062,-434.8904565
Fz_150,437,1383.884481,1339.899132,1285.716343,1221.748475,1148.482364,1066.475609,976.3523305,878.7984212,774.5563252,664.4193879,549.2258178,429.8523077,307.2073619,182.2243826,55.85456576,-70.94033807,-197.1953431,-321.9495725,-444.2535712
Fz_151,438,1405.702743,1356.639981,1297.252368,1227.991883,1149.385637,1062.031873,966.5954045,863.8025617,754.4356598,639.327047,519.3527693,395.4259034,268.4896077,139.5099439,9.468525263,-120.6449546,-249.8402535,-377.1341173,-501.5577626
Fz_152,439,916.139799,881.1877361,839.5293025,791.4815439,737.4101329,677.7265855,612.8851296,543.3792477,469.7379217,392.5216065,312.3179648,229.7373948,145.4083846,59.97272872,-25.91935582,-111.6141784,-196.4595497,-279.8097452,-361.0304196
Fz_153,440,971.2246417,922.9612969,867.6736594,805.7825014,737.758852,664.1204123,585.4276153,502.2793606,415.3084567,325.1768046,232.5703608,138.193916,42.76573213,-52.9879248,-148.3383116,-242.5597543,-334.9351709,-424.7615285,-511.3551944
Fz_154,441,988.0699732,936.0978839,877.0015245,811.2306539,739.2858283,661.714591,579.1073062,492.0926651,401.3329017,307.5187525,211.3642,113.6010383,14.97330411,-83.76838598,-181.8725481,-278.5925502,-373.1922949,-464.9518209,-553.1727827
Fz_155,442,986.9836095,935.7435621,877.3819412,812.3429139,741.1214666,664.2596374,582.3423913,495.993168,405.8691371,312.6561971,217.0637546,119.8193258,21.66299969,-76.65819497,-174.3959745,-270.8064953,-365.1560152,-456.7264773,-544.8209752
Fz_156,443,494.8285705,469.7977978,441.1915802,409.2276283,374.149207,336.2232843,295.7384994,253.002966,208.3419272,162.0952806,114.614991,66.26241209,17.40553623,-31.58380627,-80.33277693,-128.4703666,-175.6302193,-221.4534199,-265.5912263
Fy_001,102,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_002,103,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_003,104,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_004,105,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_005,108,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_006,109,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_007,110,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_008,111,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_009,113,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_010,114,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_011,115,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_012,116,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_013,117,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_014,118,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_015,120,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_016,121,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_017,122,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_018,123,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_019,124,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_020,126,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_021,127,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_022,129,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_023,130,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_024,132,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_025,133,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_026,134,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_027,137,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_028,138,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_029,208,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_030,209,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_031,210,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_032,211,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_033,214,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_034,215,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_035,216,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_036,217,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_037,218,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_038,220,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_039,221,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_040,222,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_041,223,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_042,224,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_043,227,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_044,229,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_045,230,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_046,232,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_047,233,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_048,234,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_049,237,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_050,238,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_051,302,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_052,303,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_053,304,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_054,305,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_055,308,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_056,309,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_057,310,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_058,311,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_059,313,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_060,314,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_061,315,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_062,316,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_063,317,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_064,318,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_065,320,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_066,321,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_067,322,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_068,323,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_069,324,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_070,326,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
