# Calculated from slews 2024-11-29T21:12:00.000 - 2024-11-29T21:55:00.000
ID,X,Y,Z
139,0.0,198790.16061889633,-22564.1034487502
140,26410.190919507702,0.0,-22880.277662840825
141,0.0,-2560.2148339300184,-17110.37058753
142,0.0,408248.1317219594,-10237.59729041288
143,0.0,0.0,-6518.228294039502
144,0.0,-341716.21606352914,-26512.680209316084
145,0.0,-267784.3438442723,-22274.716170427208
146,0.0,-80181.63058097544,-13334.646581906749
147,-458377.02841013233,0.0,-11774.952744713766
148,0.0,0.0,-5569.254410796002
149,0.0,732598.9582859101,-24022.279162082832
150,0.0,-882199.0924687083,-18711.9134353122
151,0.0,0.0,-9041.93771016604
152,0.0,0.0,-9112.01388182662
153,0.0,0.0,-17795.16839582818
154,0.0,0.0,-12502.839024252593
155,0.0,0.0,-4681.421954959207
