# Calculated from slews 2024-11-12T23:30:00.000 - 2024-11-13T00:30:00.000
# Updated with slews 2024-11-23T18:07:00.000 - 2024-11-23T18:29:00.000
# Updated with slews 2024-11-28T21:18:00.000 - 2024-11-28T21:30:00.000
ID,X,Y,Z
47,0.0,1762575.0954964198,-184292.14540170692
48,808014.9101070389,0.0,-237563.02565983986
49,0.0,144056.06472222134,-103696.42377928086
50,0.0,237105.08051329106,-235703.83973429722
51,0.0,1271919.3118887246,-375443.65269736847
52,0.0,1599189.3821918406,-272593.69735359866
53,0.0,1855001.2729154378,-56458.53496237565
54,0.0,0.0,-402793.83827155456
55,0.0,237105.08051329106,-81165.4486202132
56,0.0,237105.08051329106,-143158.23400654248
57,0.0,1108533.5985842943,-330932.82066126936
58,0.0,1435305.188954156,-304506.2564863751
59,0.0,1691600.6573700197,39850.30261263824
60,0.0,0.0,390182.34536778857
61,0.0,237105.08051329106,-113132.30369277112
62,808014.9101070389,0.0,-190910.70247074525
63,0.0,1271919.3118887246,-205240.94038804376
64,0.0,1528214.9440658353,36011.73625855055
65,0.0,0.0,505918.60331400484
66,0.0,237105.08051329106,-97596.0575434044
67,0.0,237105.08051329106,-82456.1097231051
68,0.0,1108533.5985842943,-27793.18503549788
69,808014.9101070389,0.0,120508.95195118524
70,0.0,0.0,289887.2148008086
71,0.0,237105.08051329106,-62138.6120546735
72,0.0,237105.08051329106,-51519.04259650875
73,0.0,0.0,65751.01630495836
74,0.0,0.0,347254.04596694745
75,0.0,0.0,14476.833590682596
76,0.0,0.0,12959.376069776716
77,0.0,0.0,2331.919548880309
78,0.0,0.0,-26481.282876799814
79,0.0,144056.06472222134,-108827.9499880045
80,0.0,237588.82196655124,-24015.714489957318
81,0.0,1599189.3821918406,15633.788538394496
82,0.0,1925975.7110417187,-112976.5568970826
83,0.0,0.0,-300222.694118163
84,0.0,0.0,258928.48036954927
85,0.0,144056.06472222134,44581.074940813705
86,0.0,237105.08051329106,75908.41972336313
87,0.0,1435803.668887522,237365.2352320924
88,0.0,1762575.0954964198,129113.61253073812
89,808014.9101070389,0.0,-186328.30659648805
90,0.0,144056.06472222134,17773.129350291565
91,0.0,144056.06472222134,58688.509603309445
92,0.0,237105.08051329106,52569.38498168031
93,0.0,1271919.3118887246,235788.4577377755
94,0.0,1599189.3821918406,226369.8380040685
95,0.0,1855001.2729154378,-99990.527732661
96,0.0,0.0,-531627.8016966544
97,0.0,237105.08051329106,83801.68127193302
98,0.0,237105.08051329106,90484.0138506554
99,0.0,1108533.5985842943,148059.05133641325
100,0.0,1435305.188954156,91777.72220886359
101,0.0,1691600.6573700197,-215905.19518445618
102,0.0,0.0,-407450.1546714045
103,0.0,237105.08051329106,60537.262606948614
104,0.0,237105.08051329106,157070.07282528467
105,808014.9101070389,0.0,139142.80406261422
106,0.0,1271919.3118887246,-47395.99480936304
107,0.0,1528214.9440658353,-457583.7231790954
108,0.0,0.0,-785968.5180090927
109,0.0,237105.08051329106,100358.42359859124
110,0.0,237105.08051329106,120367.80573776737
111,0.0,1108533.5985842943,-63585.49942775443
112,808014.9101070389,0.0,-527092.6567046326
113,0.0,0.0,-967663.4350126614
114,0.0,237105.08051329106,-11236.377944994718
115,0.0,237105.08051329106,-1338.7316738069057
116,0.0,0.0,-406.9402817878872
117,0.0,0.0,-447785.2880995088
118,0.0,0.0,-154081.49307603016
119,0.0,0.0,-150555.34663033858
120,0.0,0.0,-168401.18295248412
121,0.0,0.0,-163290.43068530597
122,0.0,144056.06472222134,-19246.180669881927
123,0.0,237105.08051329106,-51197.58370930143
124,0.0,-961591.5644780174,-229728.02552564064
125,0.0,-1288364.9562174566,-159267.78441077098
126,808014.9101070389,0.0,116787.97732183708
127,0.0,144056.06472222134,-35814.91519209184
128,0.0,237105.08051329106,-42838.45613361988
129,0.0,-797708.1682964974,-237345.64504391982
130,0.0,-1124978.2603476346,-251406.55403897166
131,0.0,-1521771.52266971,38073.821283573285
132,0.0,0.0,448110.9485681952
133,0.0,237105.08051329106,40617.42896730453
134,0.0,237105.08051329106,-39422.43256166762
135,0.0,-634320.9811439104,-177528.44606393948
136,0.0,-961095.027927455,-161801.70932569169
137,0.0,-1358371.8896896946,133467.40946544334
138,0.0,0.0,331857.8504276052
139,0.0,237105.08051329106,-39733.97085165419
140,808014.9101070389,0.0,-126080.73333738185
141,0.0,-797708.1682964974,-25065.62508975528
142,0.0,-1194985.1938198507,349945.58732495457
143,0.0,0.0,685650.3360562511
144,0.0,237105.08051329106,-27865.24579816171
145,0.0,237105.08051329106,-89507.928390339
146,0.0,-634320.9811439104,30868.69199887663
147,808014.9101070389,0.0,443328.7638704069
148,0.0,0.0,866819.4372731782
149,0.0,237105.08051329106,-27832.010811431333
150,0.0,237105.08051329106,-28958.516159627587
