# Calculated from slews 2024-11-29T21:12:00.000 - 2024-11-29T21:55:00.000
ID,X,Y,Z
83,0.0,0.0,18769346.60055308
84,0.0,0.0,12053565.779693019
85,0.0,16462053.920956632,13826864.723039418
86,0.0,18262663.038026486,14493099.308305223
87,0.0,9994209.054932589,17568469.06276225
88,0.0,4776177.826966932,17718810.63437872
89,3906715.9854687196,0.0,18396955.25008028
90,0.0,17277871.5518714,23902855.966711737
91,0.0,18480253.932318423,13477547.769187983
92,0.0,18678872.323565856,15197645.877878476
93,0.0,18580452.46402237,16856086.269891363
94,0.0,19157928.025440212,17104792.984441683
95,0.0,17262456.393147714,16689580.366954155
96,0.0,0.0,7836874.362278631
97,0.0,18010684.481966335,16303152.557106825
98,0.0,16732412.089341179,16491430.99614698
99,0.0,13243250.201308226,17425615.467822075
100,0.0,26173603.91687504,18962400.146195143
101,0.0,23468243.56086919,19374226.07280136
102,0.0,0.0,14375886.831146248
103,0.0,16687352.394610412,32111665.35364303
104,0.0,7914941.299396211,16851314.866465006
105,-381069.7025948877,0.0,20547708.95866099
106,0.0,10315555.825249301,19665847.16980699
107,0.0,105384.73369187514,16822748.436072987
108,0.0,0.0,15995572.394641249
109,0.0,19535599.414170362,21310772.942599792
110,0.0,14997020.9514869,21833236.289483152
111,0.0,14048395.799260423,17095306.401410166
112,-12592839.865350144,0.0,22448722.11598143
113,0.0,0.0,14917587.77969635
114,0.0,-7762275.122586327,21502399.17975236
115,0.0,33744818.41308248,20952478.77041122
116,0.0,0.0,12486451.35059369
117,0.0,0.0,19839653.11892309
118,0.0,0.0,20166485.257710807
119,0.0,0.0,18391939.789766956
120,0.0,0.0,8478145.41528142
121,0.0,0.0,12564610.226883367
122,0.0,18176100.99288584,15275124.122526284
123,0.0,16075489.171424363,17053387.623590086
124,0.0,24643945.85890986,21923682.819587287
125,0.0,30167315.807748437,23527810.056946
126,3887150.5917040627,0.0,25930050.52730176
127,0.0,15897621.955381889,14452837.120867467
128,0.0,15738727.242383968,17335075.927343532
129,0.0,16077860.734304914,20355646.84779699
130,0.0,15114413.314074913,21971655.37141598
131,0.0,17229847.403539937,22736603.457585093
132,0.0,0.0,11125035.308396127
133,0.0,16354740.700611018,16968398.713275902
134,0.0,17317595.230120875,18201708.3352504
135,0.0,21386011.35173211,20415594.768520776
136,0.0,8610402.114122234,23614155.738166038
137,0.0,11038882.50382198,25552826.93541285
138,0.0,0.0,20042411.426494077
139,0.0,28698132.603237726,18025907.372695733
140,-306365.47185702925,0.0,23370352.266280048
141,0.0,23618244.913065005,23736497.194597837
142,0.0,33982567.59185921,21504279.65713933
143,0.0,0.0,21590551.555898134
144,0.0,15061646.039982319,22157500.636264022
145,0.0,16926880.245547585,24104101.37148766
146,0.0,21659926.864437506,20015311.26178876
147,-12537108.137656784,0.0,27899773.202064265
148,0.0,0.0,19358464.827203993
149,0.0,42165645.31125271,21951191.446204193
150,0.0,1425752.3674470754,22687134.506732516
151,0.0,0.0,14365166.14573307
152,0.0,0.0,23911118.788464885
153,0.0,0.0,20836939.294944197
154,0.0,0.0,20282619.183921754
155,0.0,0.0,9785404.349520149
